id	datetime	time	program_name	compiler	base_opt	optimization_flags	width	height	cpu_name	cpu_mhz	cpu_cache	apic	clflush	cmov	constant	cx8	de	dts	fpu	fxsr	ht	lm	mca	mce	mmx	msr	mtrr	nx	pae	pat	pge	pse	pse36	rdtscp	sep	ss	sse	sse2	syscall	tsc	vme
d8a61e0505a26192c13583b6a51c6477	2013-04-17 02:10:34	0.105897808075	symm	gcc	-O2	None	262	262	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51c6c5c	2013-04-17 02:10:29	0.000547289848328	symm	gcc	-O2	None	13	13	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51c71a6	2013-04-17 02:10:27	0.0255089688301	symm	gcc	-O2	None	166	166	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51c7dc6	2013-04-17 02:10:20	3.84346811771	symm	gcc	-O2	None	711	711	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51c8d29	2013-04-17 02:10:04	-1.60932540894e-05	symm	gcc	-O2	None	29	29	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51c98aa	2013-04-17 02:10:02	9.68228554726	symm	gcc	-O2	None	952	952	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51c9db2	2013-04-17 02:09:22	1.52293772697	symm	gcc	-O2	None	533	533	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51c9dc9	2013-04-17 02:09:15	6.6963572979	symm	gcc	-O2	None	851	851	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51c9e01	2013-04-17 02:08:47	1.65437995672	symm	gcc	-O2	None	556	556	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51caa1a	2013-04-17 02:08:34	10.6052563429	symm	gcc	-O2	None	983	983	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51cb37d	2013-04-17 02:07:50	2.80659325123	symm	gcc	-O2	None	642	642	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51cb681	2013-04-17 02:07:38	0.439857816696	symm	gcc	-O2	None	392	392	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51cc0f7	2013-04-17 02:07:22	6.93357841969	symm	gcc	-O2	None	863	863	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51cc253	2013-04-17 02:06:53	5.22231861353	symm	gcc	-O2	None	782	782	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51cc86c	2013-04-17 02:06:27	6.88331058741	symm	gcc	-O2	None	861	861	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51cca38	2013-04-17 02:05:53	0.171933794022	symm	gcc	-O2	None	302	302	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51cd001	2013-04-17 02:05:46	2.44647469521	symm	gcc	-O2	None	614	614	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51cdcdc	2013-04-17 02:05:35	3.53914401531	symm	gcc	-O2	None	690	690	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51ce42e	2013-04-17 02:05:20	6.49916415215	symm	gcc	-O2	None	843	843	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51cf340	2013-04-17 02:04:52	2.19165108204	symm	gcc	-O2	None	594	594	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51d01ec	2013-04-17 02:04:42	4.07136366367	symm	gcc	-O2	None	725	725	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51d08d9	2013-04-17 02:04:24	2.74102642536	symm	gcc	-O2	None	639	639	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51d0cb1	2013-04-17 02:04:12	0.78334502697	symm	gcc	-O2	None	450	450	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51d1c05	2013-04-17 02:03:42	1.51999919415	symm	gcc	-O2	None	533	533	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51d2918	2013-04-17 02:03:34	1.45308489799	symm	gcc	-O2	None	528	528	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51d30f4	2013-04-17 02:03:27	0.00024950504303	symm	gcc	-O2	None	18	18	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51d312f	2013-04-17 02:03:26	1.85819458961	symm	gcc	-O2	None	563	563	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51d3248	2013-04-17 02:03:17	0.635944104195	symm	gcc	-O2	None	427	427	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51d3d9b	2013-04-17 02:02:55	0.494707798958	symm	gcc	-O2	None	402	402	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51d3e84	2013-04-17 02:02:38	0.11720468998	symm	gcc	-O2	None	271	271	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51d4d0c	2013-04-17 02:02:33	10.321225071	symm	gcc	-O2	None	996	996	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51d5408	2013-04-17 02:01:51	0.000252199172974	symm	gcc	-O2	None	19	19	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51d63d0	2013-04-17 02:01:49	0.497880887985	symm	gcc	-O2	None	403	403	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51d649d	2013-04-17 02:01:32	2.13134121895	symm	gcc	-O2	None	592	592	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51d6ec4	2013-04-17 02:01:22	0.161809492111	symm	gcc	-O2	None	297	297	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51d7a17	2013-04-17 02:01:15	2.48589766026	symm	gcc	-O2	None	618	618	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51d7baa	2013-04-17 02:01:04	1.22171597481	symm	gcc	-O2	None	501	501	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51d8141	2013-04-17 02:00:58	2.45103390217	symm	gcc	-O2	None	614	614	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51d8a88	2013-04-17 02:00:47	6.0676118803	symm	gcc	-O2	None	825	825	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51d9521	2013-04-17 02:00:17	1.3280232811	symm	gcc	-O2	None	510	510	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51d9fa5	2013-04-17 02:00:06	1.49459896088	symm	gcc	-O2	None	531	531	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51daef6	2013-04-17 01:59:58	0.0307633876801	symm	gcc	-O2	None	176	176	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51db02b	2013-04-17 01:59:56	10.3421001673	symm	gcc	-O2	None	896	896	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51dbd83	2013-04-17 01:59:13	2.7639206171	symm	gcc	-O2	None	633	633	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51dbdc1	2013-04-17 01:59:00	8.49290058613	symm	gcc	-O2	None	915	915	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51dcacf	2013-04-17 01:58:25	0.00165519714355	symm	gcc	-O2	None	80	80	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51dd0f4	2013-04-17 01:58:23	2.73428380489	symm	gcc	-O2	None	652	652	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51de0da	2013-04-17 01:58:11	0.893850302696	symm	gcc	-O2	None	468	468	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51de55d	2013-04-17 01:57:41	1.34867200851	symm	gcc	-O2	None	520	520	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51df266	2013-04-17 01:57:35	0.466428923607	symm	gcc	-O2	None	393	393	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51e01ac	2013-04-17 01:57:18	0.0329374790192	symm	gcc	-O2	None	175	175	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51e03c1	2013-04-17 01:57:15	1.0870708704	symm	gcc	-O2	None	487	487	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51e0c82	2013-04-17 01:57:10	0.13776268959	symm	gcc	-O2	None	285	285	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51e1ada	2013-04-17 01:57:04	1.29798958302	symm	gcc	-O2	None	507	507	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51e255e	2013-04-17 01:56:57	0.0593722105026	symm	gcc	-O2	None	221	221	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51e2eee	2013-04-17 01:56:54	0.940042114258	symm	gcc	-O2	None	470	470	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51e3ee4	2013-04-17 01:56:23	0.0208734035492	symm	gcc	-O2	None	153	153	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51e42f2	2013-04-17 01:56:21	0.00260992050171	symm	gcc	-O2	None	91	91	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51e4966	2013-04-17 01:56:19	0.158636403084	symm	gcc	-O2	None	295	295	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51e4b57	2013-04-17 01:56:13	9.87359323502	symm	gcc	-O2	None	954	954	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51e4de4	2013-04-17 01:55:31	10.591627121	symm	gcc	-O2	None	987	987	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51e5145	2013-04-17 01:54:47	3.44395215511	symm	gcc	-O2	None	686	686	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51e570f	2013-04-17 01:54:32	6.37121136189	symm	gcc	-O2	None	839	839	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51e57a5	2013-04-17 01:54:05	0.0874319076538	symm	gcc	-O2	None	245	245	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51e5eb9	2013-04-17 01:54:01	0.0614856004715	symm	gcc	-O2	None	223	223	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51e6a61	2013-04-17 01:53:57	10.2262024641	symm	gcc	-O2	None	977	977	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51e6ad3	2013-04-17 01:53:15	0.00071177482605	symm	gcc	-O2	None	51	51	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51e6ff6	2013-04-17 01:53:13	0.000394797325134	symm	gcc	-O2	None	24	24	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51e7eb4	2013-04-17 01:53:12	9.89230592251	symm	gcc	-O2	None	959	959	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51e830a	2013-04-17 01:52:31	0.210384893417	symm	gcc	-O2	None	320	320	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51e84cd	2013-04-17 01:52:22	2.35586733818	symm	gcc	-O2	None	609	609	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51e8592	2013-04-17 01:52:12	5.40850627422	symm	gcc	-O2	None	790	790	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
d8a61e0505a26192c13583b6a51e9228	2013-04-17 01:51:49	0.327116799355	symm	gcc	-O2	None	362	362	Intel(R) Core(TM)2 Quad  CPU   Q8200  @ 2.33GHz	2333.359	2048	True	True	True	True	True	True	True	True	True	False	False	True	True	True	True	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True
