id	datetime	time	program_name	compiler	base_opt	optimization_flags	width	height	cpu_name	cpu_mhz	cpu_cache	apic	clflush	cmov	constant	cx8	de	dts	fpu	fxsr	ht	lm	mca	mce	mmx	msr	mtrr	nx	pae	pat	pge	pse	pse36	rdtscp	sep	ss	sse	sse2	syscall	tsc	vme
2683fcdac236c4cb7dca587e5f9272cf	2013-05-20 01:10:32	90.736162765	ludcmp	gcc	-O2	None	743	743	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.049	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
2683fcdac236c4cb7dca587e5f928296	2013-05-20 01:04:26	90.7066340661	ludcmp	gcc	-O2	None	265	265	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.049	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
2683fcdac236c4cb7dca587e5f9287ff	2013-05-20 00:58:20	90.9048719883	ludcmp	gcc	-O2	None	942	942	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.049	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
2683fcdac236c4cb7dca587e5f928d0c	2013-05-20 00:52:14	91.0132174253	ludcmp	gcc	-O2	None	897	897	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.049	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
2683fcdac236c4cb7dca587e5f9292ff	2013-05-20 00:46:08	90.814089551	ludcmp	gcc	-O2	None	384	384	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.049	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
2683fcdac236c4cb7dca587e5f929c05	2013-05-20 00:40:02	90.8676335335	ludcmp	gcc	-O2	None	567	567	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.049	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
2683fcdac236c4cb7dca587e5f92a276	2013-05-20 00:33:57	90.8113395762	ludcmp	gcc	-O2	None	406	406	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.049	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
2683fcdac236c4cb7dca587e5f92afe1	2013-05-20 00:27:50	90.860311799	ludcmp	gcc	-O2	None	941	941	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.049	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
2683fcdac236c4cb7dca587e5f92bdc7	2013-05-20 00:21:44	90.8988514638	ludcmp	gcc	-O2	None	58	58	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.049	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
2683fcdac236c4cb7dca587e5f92cc30	2013-05-20 00:15:38	90.9701545811	ludcmp	gcc	-O2	None	382	382	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.049	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
